order_Id,user,item_Id,nbr_of_units,date_time,amount
792,user1335,479,9,06:19:03,104.58172386188373
792,user1335,622,4,06:19:03,362.93942303962353
792,user1335,668,1,06:19:03,86.78317759397348
792,user1335,93,9,06:19:03,281.5539165678847
793,user1566,137,8,08:13:45,665.226608326529
794,user1568,396,9,15:14:48,138.89540759042532
794,user1568,891,8,15:14:48,356.6517047124982
794,user1568,149,8,15:14:48,473.99535402111826
794,user1568,952,10,15:14:48,25.62425783489847
795,user2043,590,2,12:10:05,36.92104573862187
796,user1735,932,6,01:11:14,381.9233220426405
796,user1735,94,4,01:11:14,201.08582608650022
797,user1280,91,8,03:21:59,491.3981373904092
797,user1280,955,3,03:21:59,21.332356038935647
797,user1280,485,2,03:21:59,142.80643962877616
798,user601,30,2,00:59:03,123.0953266630892
798,user601,971,6,00:59:03,338.15752837884554
798,user601,98,1,00:59:03,70.59141563392663
798,user601,387,10,00:59:03,479.44958284438263
798,user601,600,1,00:59:03,3.259650532969364
799,user2650,221,6,19:46:48,192.4023381867229
800,user873,295,8,09:03:33,697.6546889344869
800,user873,433,4,09:03:33,349.05195424325905
801,user1074,637,8,02:12:25,442.54021060954653
801,user1074,620,4,02:12:25,156.8519586588828
801,user1074,536,7,02:12:25,132.1534017374628
802,user925,258,5,06:41:51,266.48036793287133
802,user925,763,10,06:41:51,781.663442907418
802,user925,31,1,06:41:51,65.65788916886125
802,user925,358,2,06:41:51,28.084100969496262
802,user925,401,9,06:41:51,735.2138241301591
803,user2168,530,1,06:53:24,23.044899753800845
803,user2168,499,1,06:53:24,48.228952539166514
803,user2168,145,9,06:53:24,486.41244202715177
804,user2895,395,7,03:01:43,465.36034865636174
805,user1082,872,1,05:18:14,48.836724200282326
805,user1082,957,10,05:18:14,29.93640549552047
806,user620,158,10,15:59:39,717.3523385861478
806,user620,73,8,15:59:39,308.00359087008707
806,user620,477,8,15:59:39,577.0978235571924
806,user620,253,9,15:59:39,816.2399713574285
806,user620,894,6,15:59:39,228.05838867783154
807,user1251,827,9,08:02:37,698.6021682204247
808,user1382,223,1,20:32:18,36.813998499818744
808,user1382,490,2,20:32:18,46.62894519530155
808,user1382,863,10,20:32:18,490.3262613097918
808,user1382,652,3,20:32:18,66.81170599332643
809,user1312,558,5,11:13:30,251.5289154621962
809,user1312,673,5,11:13:30,427.93615071526006
810,user401,744,8,00:35:01,661.7469774278687
810,user401,734,3,00:35:01,187.35112206412532
810,user401,250,6,00:35:01,516.0637723237301
810,user401,338,8,00:35:01,97.9715826734991
811,user2339,281,7,23:48:32,435.58053592143295
811,user2339,958,6,23:48:32,263.80303429099007
811,user2339,686,9,23:48:32,706.4720929233816
812,user2499,805,10,02:11:13,286.6998467800068
812,user2499,529,8,02:11:13,366.6661536031815
812,user2499,735,1,02:11:13,5.995782704130268
812,user2499,844,10,02:11:13,320.7026360564089
812,user2499,766,4,02:11:13,167.87047969821782
813,user467,516,10,23:01:47,585.5782758548274
813,user467,430,6,23:01:47,104.85553727814332
813,user467,573,8,23:01:47,545.9469027705129
813,user467,182,2,23:01:47,114.51828606771066
813,user467,199,10,23:01:47,832.0531315507317
814,user911,419,3,13:49:06,59.607208880398886
814,user911,929,1,13:49:06,58.444621575527705
815,user2733,553,3,04:17:36,187.71783336255504
815,user2733,203,5,04:17:36,370.0986463756617
815,user2733,58,3,04:17:36,216.3905076564966
816,user860,430,9,18:52:39,157.283305917215
816,user860,975,10,18:52:39,320.23404647094696
817,user283,40,6,09:13:50,158.09910546443734
817,user283,23,5,09:13:50,272.85272565725313
818,user1617,192,5,23:23:35,210.06647172002062
819,user1280,652,10,14:12:46,222.7056866444214
819,user1280,24,10,14:12:46,85.86493616000752
819,user1280,628,1,14:12:46,60.09439630148041
819,user1280,912,8,14:12:46,97.15640590164148
820,user78,881,1,08:09:50,73.39680309753405
820,user78,673,5,08:09:50,427.93615071526006
820,user78,853,3,08:09:50,142.16954181728912
820,user78,158,10,08:09:50,717.3523385861478
821,user473,639,6,23:46:41,223.7252555665517
821,user473,241,5,23:46:41,114.43079874593407
821,user473,425,10,23:46:41,378.79365799425136
822,user2343,796,2,17:52:07,173.83763145620694
823,user1419,620,3,16:46:52,117.6389689941621
823,user1419,535,5,16:46:52,348.81516028577863
823,user1419,525,9,16:46:52,145.4900660962796
823,user1419,132,4,16:46:52,351.8707476141104
824,user1833,265,1,11:03:11,33.9954697159391
825,user357,284,2,09:04:31,124.48794789021542
825,user357,782,1,09:04:31,23.809971344283152
825,user357,144,3,09:04:31,185.1907746068625
826,user2350,810,7,01:12:54,289.85131090639555
826,user2350,790,8,01:12:54,409.88713458453935
827,user2616,200,6,18:28:36,157.79699266613426
828,user1182,962,6,19:01:44,240.01500298603295
828,user1182,718,5,19:01:44,450.5644066830002
829,user2086,229,1,10:56:12,6.472690872055032
829,user2086,621,8,10:56:12,89.06231269233743
829,user2086,591,9,10:56:12,68.61160819796288
829,user2086,529,5,10:56:12,229.16634600198844
829,user2086,590,3,10:56:12,55.381568607932806
830,user422,414,9,08:59:37,246.8802556802764
830,user422,851,8,08:59:37,382.2169350979054
830,user422,375,3,08:59:37,96.50895053056735
831,user1337,206,1,18:43:46,11.61237309936509
831,user1337,545,6,18:43:46,516.8871999794296
831,user1337,25,2,18:43:46,90.2323147464309
831,user1337,426,2,18:43:46,105.10114101218458
832,user1685,710,2,14:43:23,103.46568693618077
832,user1685,179,7,14:43:23,511.7251776917132
833,user1383,919,10,07:33:50,721.7605761137468
833,user1383,141,7,07:33:50,383.5041226442179
833,user1383,955,6,07:33:50,42.66471207787129
833,user1383,964,2,07:33:50,67.4920399208271
834,user655,808,2,11:41:58,134.6271992344403
834,user655,605,10,11:41:58,750.6180864162103
834,user655,996,8,11:41:58,211.0856354980747
834,user655,687,8,11:41:58,701.5959556357963
835,user1214,409,9,16:52:55,281.25393009745693
836,user2578,544,2,21:02:39,58.83034755517722
836,user2578,719,5,21:02:39,239.92842665348297
836,user2578,161,1,21:02:39,82.58905699434669
836,user2578,178,9,21:02:39,536.3291936569631
836,user2578,595,8,21:02:39,585.6725259715516
837,user2803,863,1,00:48:38,49.03262613097918
837,user2803,233,4,00:48:38,223.96326810629853
837,user2803,578,6,00:48:38,479.93854789354486
838,user2986,455,2,17:58:08,168.19384600450198
839,user2720,978,6,18:16:40,350.8018866975646
839,user2720,427,3,18:16:40,261.8610203852155
839,user2720,755,8,18:16:40,641.4270632534212
839,user2720,197,6,18:16:40,235.21767392699076
840,user1738,668,6,11:54:16,520.6990655638408
841,user999,461,4,08:42:17,130.5471598445745
841,user999,243,1,08:42:17,40.72940730140156
841,user999,238,9,08:42:17,42.32201306119213
842,user1588,332,3,21:17:22,17.288769129626427
843,user90,898,6,15:04:31,386.068333999967
843,user90,394,5,15:04:31,223.3233258277218
843,user90,714,9,15:04:31,152.85517359000812
843,user90,354,8,15:04:31,23.992859737022904
843,user90,12,3,15:04:31,86.79148143566889
844,user753,145,3,06:34:19,162.13748067571726
845,user1457,220,10,23:25:13,615.9167523496827
845,user1457,529,9,23:25:13,412.4994228035792
845,user1457,906,10,23:25:13,283.35639126247315
846,user595,179,10,21:29:36,731.0359681310189
846,user595,642,9,21:29:36,440.5997450262376
846,user595,465,8,21:29:36,689.4230172118921
846,user595,518,9,21:29:36,611.2120537922438
847,user1057,823,1,23:07:21,65.50023318052361
847,user1057,376,1,23:07:21,46.08045708254063
848,user270,655,1,22:38:08,63.42705168945434
848,user270,477,2,22:38:08,144.2744558892981
848,user270,636,4,22:38:08,86.37200937958573
848,user270,299,5,22:38:08,299.6872986239223
848,user270,20,5,22:38:08,122.09866108244893
849,user1095,945,6,19:56:12,189.1987765659638
850,user2821,525,10,20:36:59,161.6556289958662
850,user2821,2,5,20:36:59,10.938855585266417
851,user1107,630,4,03:17:55,334.77484598486336
851,user1107,43,7,03:17:55,411.7229328340855
852,user1267,876,6,06:44:17,187.88123827077976
853,user821,191,7,01:08:35,310.0272156101878
853,user821,495,2,01:08:35,62.254819353645644
854,user1786,711,1,12:30:06,67.77788046505546
854,user1786,735,8,12:30:06,47.966261633042144
855,user676,338,4,16:52:59,48.98579133674955
855,user676,559,4,16:52:59,19.242394979414907
855,user676,276,2,16:52:59,48.56949145447752
855,user676,947,1,16:52:59,24.008541966493873
855,user676,112,2,16:52:59,69.59947717693063
856,user1985,888,8,22:34:47,688.9430329846541
856,user1985,609,8,22:34:47,14.169166690498491
857,user2629,547,3,14:03:24,103.06780368566223
858,user1711,2,10,01:38:24,21.877711170532834
858,user1711,401,9,01:38:24,735.2138241301591
858,user1711,266,2,01:38:24,92.81520636659323
859,user219,646,1,09:54:55,79.68278784721389
860,user85,923,6,21:05:54,34.708909662011905
860,user85,806,8,21:05:54,397.3630358854616
860,user85,674,7,21:05:54,539.689658847542
861,user2941,13,7,01:38:02,426.6024844922482
861,user2941,56,6,01:38:02,162.7548375578145
861,user2941,203,8,01:38:02,592.1578342010587
861,user2941,511,1,01:38:02,51.90818730387281
862,user2379,140,7,12:50:06,555.4511396126334
862,user2379,656,10,12:50:06,463.0642091130278
862,user2379,116,3,12:50:06,262.69503786147317
862,user2379,623,3,12:50:06,89.27690737565437
862,user2379,734,2,12:50:06,124.90074804275021
863,user2292,484,4,19:00:38,101.18877740884326
863,user2292,445,9,19:00:38,361.195146772602
863,user2292,18,7,19:00:38,69.81070166515671
863,user2292,458,10,19:00:38,502.057486521118
864,user2762,605,6,03:18:22,450.37085184972614
865,user1072,347,3,23:22:22,181.35372874849824
865,user1072,187,10,23:22:22,65.09016989119021
866,user1293,102,3,01:56:00,196.45847028709858
866,user1293,568,3,01:56:00,7.258594014360857
866,user1293,111,2,01:56:00,106.15150424779688
866,user1293,404,5,01:56:00,160.71009369309124
867,user2071,877,3,16:40:39,202.2020112653472
867,user2071,899,9,16:40:39,276.41766342797433
867,user2071,600,5,16:40:39,16.29825266484682
867,user2071,130,5,16:40:39,248.12124774047945
868,user1624,344,8,05:55:12,318.9062958333167
869,user2211,86,1,16:22:17,71.4085138359887
869,user2211,629,6,16:22:17,249.0564016161287
869,user2211,342,8,16:22:17,577.4390917597649
869,user2211,113,1,16:22:17,61.17066365822896
869,user2211,320,6,16:22:17,467.52700771336606
870,user367,600,7,02:24:41,22.817553730785548
871,user1662,614,5,17:16:04,261.9501190553246
871,user1662,918,5,17:16:04,283.4211063828135
871,user1662,611,4,17:16:04,113.5098777769966
871,user1662,437,6,17:16:04,51.03149739956523
871,user1662,990,5,17:16:04,329.9995979232875
872,user567,954,5,22:35:55,132.30678264723446
872,user567,198,5,22:35:55,334.76793773481154
872,user567,683,5,22:35:55,242.4792417761089
872,user567,128,7,22:35:55,296.16647165803914
873,user2088,27,6,07:40:40,287.2601963520249
873,user2088,292,10,07:40:40,161.34902546440821
873,user2088,705,8,07:40:40,695.9373396749786
874,user197,56,9,07:15:50,244.13225633672175
874,user197,442,10,07:15:50,182.50669643550532
874,user197,463,6,07:15:50,7.402274697493844
874,user197,916,5,07:15:50,372.37203486560753
874,user197,50,6,07:15:50,238.23498152416863
875,user1963,653,5,10:40:01,280.74336506206
875,user1963,500,6,10:40:01,189.73616389976834
875,user1963,110,6,10:40:01,506.5682434908661
875,user1963,606,8,10:40:01,683.2306261646895
875,user1963,227,8,10:40:01,545.0476821656433
876,user1051,566,10,06:35:42,850.7847526197934
876,user1051,64,2,06:35:42,155.96004001949294
876,user1051,237,10,06:35:42,402.67887574545273
876,user1051,293,2,06:35:42,41.838152024787554
877,user859,947,5,13:42:07,120.04270983246937
877,user859,753,6,13:42:07,40.09718528752636
877,user859,791,7,13:42:07,71.53560003435207
877,user859,439,4,13:42:07,155.17527106306125
878,user1608,806,4,15:24:31,198.6815179427308
878,user1608,763,4,15:24:31,312.6653771629672
878,user1608,189,2,15:24:31,73.3981672310853
878,user1608,946,4,15:24:31,69.62470750306335
878,user1608,307,6,15:24:31,280.53001128719967
879,user1832,597,5,17:58:36,435.5846604192843
879,user1832,510,9,17:58:36,527.0359612674994
880,user1344,59,3,16:02:46,132.9477794116355
881,user2068,691,5,07:39:26,102.51529997596008
881,user2068,20,3,07:39:26,73.25919664946935
882,user1493,770,5,17:48:07,277.19078019521334
883,user498,327,9,17:07:22,379.17139599582583
883,user498,522,3,17:07:22,171.53396959031596
883,user498,80,6,17:07:22,122.1487504338026
883,user498,492,9,17:07:22,754.0501581258252
883,user498,444,8,17:07:22,162.63269673699153
884,user2544,811,5,16:55:10,322.32234206665
885,user700,62,1,05:12:19,54.69100445610532
885,user700,986,4,05:12:19,260.069592522418
885,user700,313,9,05:12:19,352.5655942481753
885,user700,402,6,05:12:19,215.69462357785545
886,user2047,75,2,14:06:18,96.98618246445933
886,user2047,936,4,14:06:18,351.5525909711621
886,user2047,158,7,14:06:18,502.14663701030344
887,user2034,965,3,22:30:40,232.35983468713692
887,user2034,289,4,22:30:40,84.10841620326384
887,user2034,523,8,22:30:40,529.5294512299452
887,user2034,717,4,22:30:40,79.24897895870782
888,user310,639,7,02:30:41,261.01279816097696
889,user2227,970,10,22:51:42,231.58282855832553
889,user2227,284,6,22:51:42,373.46384367064627
890,user953,826,4,19:52:49,271.9767349650087
891,user93,572,10,17:26:24,770.5504102387987
891,user93,206,2,17:26:24,23.22474619873018
891,user93,269,4,17:26:24,341.05131333969683
891,user93,626,5,17:26:24,398.88323236562
891,user93,539,4,17:26:24,314.5221183218419
892,user2685,110,2,04:58:37,168.85608116362204
892,user2685,484,2,04:58:37,50.59438870442163
892,user2685,570,7,04:58:37,222.16687480600692
892,user2685,760,1,04:58:37,8.684850043778017
893,user586,365,5,08:46:06,315.853269919337
893,user586,479,1,08:46:06,11.620191540209303
893,user586,88,5,08:46:06,339.7633571130364
894,user2564,494,8,14:41:20,334.1952786378606
894,user2564,681,9,14:41:20,790.8935202906353
894,user2564,42,2,14:41:20,100.10972655794794
894,user2564,970,6,14:41:20,138.94969713499532
894,user2564,708,3,14:41:20,17.505133144501126
895,user1400,330,10,12:12:58,573.2914831839181
896,user756,677,8,14:28:57,184.71947777390028
896,user756,39,6,14:28:57,80.05208333880125
896,user756,448,1,14:28:57,64.5794719165934
896,user756,739,2,14:28:57,78.22464656083709
897,user1828,352,4,00:17:16,361.2110918477751
897,user1828,449,4,00:17:16,36.584146971147966
897,user1828,380,9,00:17:16,103.62677514319456
897,user1828,862,1,00:17:16,3.3538977867951836
897,user1828,801,1,00:17:16,55.11180122090375
898,user2973,642,8,09:31:23,391.64421780110007
898,user2973,875,7,09:31:23,288.99263929251697
899,user2483,652,10,10:14:15,222.7056866444214
899,user2483,792,3,10:14:15,224.46760630789532
899,user2483,533,6,10:14:15,50.883364715469185
899,user2483,538,4,10:14:15,263.5742991025033
900,user2263,772,3,16:15:46,218.30260771645231
900,user2263,906,5,16:15:46,141.67819563123658
900,user2263,288,2,16:15:46,86.83824609123755
900,user2263,591,9,16:15:46,68.61160819796288
900,user2263,648,9,16:15:46,640.3663765153824
901,user195,295,1,19:43:26,87.20683611681086
901,user195,590,6,19:43:26,110.76313721586561
901,user195,90,5,19:43:26,11.280140544220536
901,user195,339,2,19:43:26,7.194379102649666
901,user195,786,1,19:43:26,16.413449558055927
902,user1080,499,4,11:24:05,192.91581015666605
902,user1080,921,3,11:24:05,99.89530818780631
902,user1080,496,5,11:24:05,91.45938776851656
902,user1080,733,8,11:24:05,200.8295310818518
902,user1080,878,9,11:24:05,816.8737351616825
903,user2025,354,9,05:33:02,26.991967204150768
903,user2025,752,10,05:33:02,849.5720749360215
903,user2025,325,8,05:33:02,383.10908758525244
903,user2025,764,6,05:33:02,123.78403501398981
904,user1077,115,7,07:46:26,439.4322422791011
904,user1077,818,8,07:46:26,252.38506812370065
905,user1477,543,2,20:46:29,140.4995866980629
905,user1477,832,2,20:46:29,3.9833173384420055
905,user1477,120,10,20:46:29,84.81965558838982
905,user1477,230,5,20:46:29,128.82789880696123
905,user1477,845,3,20:46:29,215.18095225087933
906,user1903,575,6,04:11:19,539.5353874976577
906,user1903,217,8,04:11:19,23.592472267067762
906,user1903,350,9,04:11:19,430.97191485798044
906,user1903,46,9,04:11:19,756.7176636219604
907,user244,978,2,15:48:05,116.93396223252154
908,user2964,192,5,01:22:31,210.06647172002062
908,user2964,219,9,01:22:31,131.17474690745976
908,user2964,330,4,01:22:31,229.31659327356724
908,user2964,822,8,01:22:31,32.64351762233345
908,user2964,67,4,01:22:31,120.12036114956798
909,user691,908,4,14:36:58,230.51462896295752
910,user750,630,6,07:48:33,502.16226897729507
910,user750,424,1,07:48:33,67.2847425738643
910,user750,241,9,07:48:33,205.97543774268132
910,user750,831,2,07:48:33,177.20498091952192
910,user750,741,6,07:48:33,260.0337262521223
911,user563,32,4,02:27:55,234.96980110008988
911,user563,701,3,02:27:55,32.18987156384853
911,user563,251,2,02:27:55,153.9150835408827
912,user86,26,9,06:53:42,235.8441517145526
912,user86,947,9,06:53:42,216.07687769844486
913,user1326,866,2,03:59:23,42.03558563557548
913,user1326,388,8,03:59:23,559.3754416063435
913,user1326,940,4,03:59:23,218.87066651605994
913,user1326,601,6,03:59:23,200.655555505549
914,user2106,187,5,17:42:34,32.54508494559511
914,user2106,79,1,17:42:34,25.894630262436845
915,user581,202,1,17:37:01,40.000963218108346
915,user581,203,10,17:37:01,740.1972927513234
915,user581,845,3,17:37:01,215.18095225087933
916,user2662,337,2,00:42:23,105.93543668660656
917,user676,763,3,06:04:58,234.49903287222543
918,user1499,254,1,00:40:41,78.18189607734195
918,user1499,943,10,00:40:41,706.6620404167628
919,user2855,818,5,21:15:08,157.7406675773129
920,user767,218,1,01:00:24,15.019082888413877
920,user767,418,5,01:00:24,105.36214266731892
920,user767,614,8,01:00:24,419.1201904885193
920,user767,180,4,01:00:24,27.98184484150854
920,user767,746,7,01:00:24,600.3577551482075
921,user241,618,10,14:42:07,698.3614891802664
921,user241,905,1,14:42:07,25.342461786538035
921,user241,778,6,14:42:07,238.5240818529229
922,user1996,797,10,09:29:30,85.35092018097524
922,user1996,476,3,09:29:30,247.2741543745376
923,user2979,326,2,01:01:34,137.23970704086872
923,user2979,475,10,01:01:34,45.95151432692576
924,user44,141,8,02:22:28,438.2904258791062
924,user44,763,7,02:22:28,547.1644100351926
924,user44,202,5,02:22:28,200.00481609054174
924,user44,814,1,02:22:28,88.01923734328575
925,user608,35,7,07:51:24,91.30576134598182
925,user608,621,6,07:51:24,66.79673451925308
925,user608,781,4,07:51:24,4.786510903747382
925,user608,489,1,07:51:24,33.302125714727296
926,user2406,946,3,10:32:23,52.21853062729751
926,user2406,940,2,10:32:23,109.43533325802997
926,user2406,223,9,10:32:23,331.3259864983687
926,user2406,650,4,10:32:23,147.21285166647982
927,user2815,567,9,11:46:05,507.30930691813506
927,user2815,247,8,11:46:05,455.3923090895788
927,user2815,512,9,11:46:05,192.81855531456006
927,user2815,378,5,11:46:05,384.28721864954275
928,user1907,147,9,04:24:46,12.826527661695971
928,user1907,791,2,04:24:46,20.438742866957735
928,user1907,586,1,04:24:46,81.30404416912714
928,user1907,711,7,04:24:46,474.44516325538825
929,user2584,408,9,14:40:29,509.7453047447367
929,user2584,115,2,14:40:29,125.55206922260031
929,user2584,751,8,14:40:29,554.0535161897236
929,user2584,410,4,14:40:29,45.99456287669686
929,user2584,830,4,14:40:29,61.32676364115517
930,user1345,328,4,05:08:32,358.37419680616796
930,user1345,750,3,05:08:32,48.608276415880326
930,user1345,920,1,05:08:32,65.31096153595516
930,user1345,368,7,05:08:32,343.9118346181404
930,user1345,858,10,05:08:32,661.3637790159837
931,user2840,636,2,09:24:22,43.18600468979287
931,user2840,161,2,09:24:22,165.17811398869338
931,user2840,409,9,09:24:22,281.25393009745693
932,user2148,277,8,03:03:06,553.069694886131
933,user1198,261,9,00:06:50,678.723270869627
933,user1198,841,6,00:06:50,119.09905738201533
934,user1850,450,3,12:51:52,111.94238069038968
934,user1850,476,7,12:51:52,576.9730268739211
934,user1850,826,5,12:51:52,339.9709187062609
934,user1850,295,6,12:51:52,523.2410167008652
934,user1850,127,4,12:51:52,315.16149273426777
935,user2602,59,2,13:12:25,88.63185294109033
935,user2602,988,1,13:12:25,2.260913099551031
936,user672,926,2,18:19:13,7.145159452227355
937,user387,385,10,13:36:48,733.411473677085
937,user387,217,4,13:36:48,11.796236133533881
937,user387,828,3,13:36:48,13.38975462540622
937,user387,71,2,13:36:48,91.51289583763271
937,user387,348,7,13:36:48,216.39742734419016
938,user2150,79,2,13:41:31,51.78926052487369
938,user2150,124,1,13:41:31,45.06483311956164
938,user2150,520,3,13:41:31,142.70521905705357
938,user2150,70,9,13:41:31,57.1653050362316
939,user1856,865,1,19:23:06,76.70650184083178
939,user1856,514,2,19:23:06,19.107256237843544
940,user628,645,1,16:31:01,87.91205201843903
941,user703,153,6,03:32:30,397.9957620019101
941,user703,21,1,03:32:30,29.172467356929943
941,user703,352,9,03:32:30,812.724956657494
942,user714,512,7,11:49:14,149.96998746688007
942,user714,161,9,11:49:14,743.3015129491203
943,user2265,921,1,00:40:27,33.2984360626021
944,user1819,640,9,09:33:21,611.6782414395466
944,user1819,828,5,09:33:21,22.316257709010365
944,user1819,25,7,09:33:21,315.81310161250815
944,user1819,331,5,09:33:21,361.2810140414737
944,user1819,685,7,09:33:21,150.22304706758186
945,user943,528,9,08:26:56,588.9368724245671
945,user943,485,5,08:26:56,357.0160990719404
945,user943,33,3,08:26:56,256.91815524651446
945,user943,287,9,08:26:56,613.406917103429
945,user943,928,4,08:26:56,135.66095761940855
946,user827,407,7,08:48:30,522.8220920873741
946,user827,52,9,08:48:30,265.25097407396026
946,user827,636,8,08:48:30,172.74401875917147
947,user119,800,4,20:21:22,203.1112140862816
947,user119,436,10,20:21:22,221.23452975182863
947,user119,29,10,20:21:22,819.1298548284228
947,user119,333,9,20:21:22,99.56609138348334
948,user769,516,1,07:43:22,58.55782758548274
948,user769,756,5,07:43:22,212.7972123392345
948,user769,82,9,07:43:22,198.2649668166492
949,user2653,925,8,18:54:12,587.871805377418
949,user2653,669,2,18:54:12,37.353800886795874
950,user2923,315,4,08:12:22,75.50745057885194
950,user2923,984,1,08:12:22,48.09478482072163
951,user2324,863,1,10:30:55,49.03262613097918
951,user2324,421,2,10:30:55,23.737505090907636
951,user2324,143,1,10:30:55,71.83215967957686
951,user2324,568,6,10:30:55,14.517188028721714
952,user1850,748,8,07:06:55,594.886132032185
952,user1850,73,8,07:06:55,308.00359087008707
952,user1850,915,9,07:06:55,33.670189465455174
952,user1850,693,7,07:06:55,392.2754581969808
953,user1553,604,1,22:25:43,13.960476327694089
953,user1553,168,3,22:25:43,144.64858251181062
953,user1553,353,10,22:25:43,260.8664026576087
953,user1553,603,2,22:25:43,129.53456980143787
954,user2789,823,2,19:25:44,131.00046636104722
954,user2789,541,5,19:25:44,376.54372481167263
955,user1741,610,2,13:10:28,53.89132791955283
955,user1741,767,7,13:10:28,293.6953774089078
955,user1741,181,4,13:10:28,70.42166486573531
956,user2377,879,8,01:20:33,454.51423183904825
956,user2377,996,1,01:20:33,26.38570443725934
956,user2377,489,2,01:20:33,66.60425142945459
956,user2377,462,4,01:20:33,32.977501419241754
956,user2377,849,9,01:20:33,53.281046125940314
957,user1984,2,2,14:09:48,4.375542234106566
958,user2828,746,3,08:40:03,257.2961807778032
958,user2828,408,9,08:40:03,509.7453047447367
959,user2210,246,2,19:00:58,168.18031345483047
959,user2210,350,9,19:00:58,430.97191485798044
960,user314,76,10,05:19:46,708.9086324906348
960,user314,303,2,05:19:46,74.53468793067144
961,user1315,789,4,15:10:20,45.30920592321464
961,user1315,546,3,15:10:20,33.99291537179697
961,user1315,968,8,15:10:20,560.7772315211894
961,user1315,30,3,15:10:20,184.6429899946338
962,user2151,998,8,00:38:49,678.1963667481231
962,user2151,903,3,00:38:49,237.52806420040176
962,user2151,493,1,00:38:49,16.355355555775958
962,user2151,46,4,00:38:49,336.31896160976015
963,user2678,1,10,02:12:34,382.25424914965447
964,user1549,933,3,17:40:42,118.8814659879674
964,user1549,832,3,17:40:42,5.974976007663008
964,user1549,102,6,17:40:42,392.91694057419716
965,user1662,349,9,16:14:37,50.258911488389415
965,user1662,371,10,16:14:37,376.79841947005997
965,user1662,343,10,16:14:37,838.7999870085315
966,user1563,820,7,20:11:39,128.5075187213817
966,user1563,888,10,20:11:39,861.1787912308176
966,user1563,521,5,20:11:39,56.14260899170188
967,user1637,482,5,22:37:14,28.426456993123583
967,user1637,329,4,22:37:14,65.35237087846912
967,user1637,795,4,22:37:14,360.0139279057337
967,user1637,216,4,22:37:14,89.86988802112418
967,user1637,71,1,22:37:14,45.756447918816356
968,user1119,296,3,06:21:51,62.978491696846795
968,user1119,248,5,06:21:51,300.27955016445145
968,user1119,396,8,06:21:51,123.46258452482252
968,user1119,134,4,06:21:51,167.64449583210165
969,user369,405,7,17:56:29,72.0282342972917
969,user369,880,3,17:56:29,268.5132170203898
970,user1908,559,3,02:02:21,14.43179623456118
970,user1908,730,7,02:02:21,14.329745752191691
971,user1459,912,1,04:46:11,12.144550737705185
971,user1459,926,5,04:46:11,17.862898630568388
971,user1459,296,8,04:46:11,167.9426445249248
972,user1216,698,9,18:26:55,654.0120822517256
973,user2640,651,5,03:30:38,51.11596874418672
973,user2640,400,6,03:30:38,261.9047599189098
973,user2640,37,4,03:30:38,243.24638611321473
973,user2640,415,4,03:30:38,257.9669063306826
974,user2133,223,10,04:56:51,368.13998499818746
974,user2133,757,8,04:56:51,727.9956708648672
974,user2133,501,9,04:56:51,155.14247196942543
974,user2133,266,8,04:56:51,371.2608254663729
974,user2133,206,6,04:56:51,69.67423859619055
975,user800,184,9,15:28:45,510.6003129866165
975,user800,47,6,15:28:45,105.00422543340983
975,user800,301,2,15:28:45,74.24857146123573
975,user800,871,2,15:28:45,84.43481277386084
976,user585,242,2,06:46:08,145.2994547628121
976,user585,108,5,06:46:08,232.15078465893305
976,user585,852,2,06:46:08,54.914509576947005
976,user585,742,1,06:46:08,16.745650073361894
976,user585,923,9,06:46:08,52.06336449301785
977,user1218,906,3,11:40:32,85.00691737874195
977,user1218,174,7,11:40:32,406.4766737888375
978,user1276,236,7,08:36:51,319.9926962438896
978,user1276,551,10,08:36:51,574.7584094897359
978,user1276,638,4,08:36:51,345.96573068031654
979,user957,240,3,21:48:11,267.76757609279997
979,user957,207,2,21:48:11,123.29725234109412
979,user957,937,9,21:48:11,531.0565232698293
980,user2154,752,6,07:00:14,509.74324496161296
980,user2154,63,2,07:00:14,130.01101211840447
980,user2154,947,6,07:00:14,144.05125179896322
980,user2154,222,1,07:00:14,30.196842098546146
981,user830,839,8,18:22:15,632.5793474345053
981,user830,956,3,18:22:15,105.9281845773761
981,user830,646,4,18:22:15,318.73115138885555
981,user830,229,6,18:22:15,38.83614523233019
981,user830,475,3,18:22:15,13.78545429807773
982,user2469,263,3,18:31:57,110.3767466120425
982,user2469,246,1,18:31:57,84.09015672741523
983,user1736,244,10,03:16:37,16.664116828088098
983,user1736,319,2,03:16:37,108.45838811057722
983,user1736,180,9,03:16:37,62.95915089339422
984,user2200,131,7,15:42:01,151.0352790820378
984,user2200,130,9,15:42:01,446.61824593286303
984,user2200,375,8,15:42:01,257.35720141484626
984,user2200,965,1,15:42:01,77.45327822904564
984,user2200,285,4,15:42:01,155.09500677092052
985,user370,985,3,15:17:47,47.154064295140294
985,user370,244,10,15:17:47,16.664116828088098
985,user370,927,8,15:17:47,142.8082621557101
986,user1551,737,6,04:45:11,316.9294587942661
987,user2426,512,10,23:27:47,214.24283923840008
988,user1866,445,1,21:44:19,40.132794085844665
988,user1866,908,4,21:44:19,230.51462896295752
989,user465,137,8,21:03:31,665.226608326529
990,user2855,628,8,04:49:46,480.75517041184327
990,user2855,736,2,04:49:46,57.4530774202065
